Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,5.577978444000001e6,781467.4384800245,0.14009868383780086
IME,1.5163926692999998e7,2.7400601562274806e6,0.18069595110165976
JL,9.363135e6,2.876533691936572e6,0.30721907693700584
LN,9.926800915000001e6,26288.863912939734,0.0026482714963302688
SD,0.0,,
JB,0.0,,
NEG,4.0031841052e7,6.424350150557017e6,0.16048100666197201
