Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,119947.79999999999,665008.6475494298,382396.6000000002,10276.546036,32103.792671999992,
IME,10407.252906583439,113817.312,2.4725552748209126e6,1.6964618400000003e6,,14222.993399999985,
JL,6147.057202280546,119785.19999999998,495681.3955248195,531620.9500000001,,58725.064925519946,
LN,10362.313957505374,156841.36,2.1635527180882706e6,662178.6599999999,6526.800622312944,50767.253040000025,887212.5707944293
SD,,,0.0,,,,
JB,,,0.0,,,,
