Region,Week1,Week2,Week3,Week4
HL,0.11054619015266437,0.170559715786127,0.25293445247555724,0.07144285452939311
IME,0.14882396519673582,0.28947830511834377,0.1993861683836237,0.14340683607829047
JL,0.24674551930557673,0.4543536630374638,0.31189640709447136,0.14089643207393399
LN,0.0005120760272675158,0.0010642558835406405,0.006729611809092412,0.00020324713434081515
SD,NaN,NaN,NaN,NaN
JB,NaN,NaN,NaN,NaN
