Path,Total
HL_to_IME,-2623.5230653598237
HL_to_JL,1003.0581389343258
IME_to_JL,-1021.5788744517367
IME_to_LN,3842.1889981144686
JL_to_LN,1386.2281024063332
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
