Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,553613.6880000001,484118.51509430126,69495.17290569883,0.12553008426644757
IME,703944.408,513922.6634849032,190021.74451509683,0.26993856667598787
JL,492315.0,389698.0094387954,102616.99056120461,0.2084376680808113
LN,457993.47,457993.4700000001,-1.1641532182693481e-10,-2.5418554947286653e-16
SD,0,0,,
JB,0,0,,
