Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,111074.273010362,549563.6160000003,964298.493656751,446343.87599999964,0.0,64354.83866279998,
IME,205236.53988094366,756810.4050000001,2.080859963125787e6,1.162378972e6,,6596.17185024,
JL,68460.06551065059,404786.45209555025,619343.8538795448,2.0919350541467748e6,,333876.18298786186,
LN,152945.96442616597,433234.40106772725,2.1737701605838384e6,1.9044475749999997e6,0.0,72198.83659968,1.7495200405748792e6
SD,,,0.0,,,,
JB,,,0.0,,,,
