Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,141296.6221388217,492845.29999999993,1.7638925940686776e6,380534.8799999999,0.0,64354.838662799964,
IME,274792.49920610833,649134.9194675984,3.407934085521784e6,633498.7313451801,,6596.171850239996,
JL,143284.53362286894,366212.92542832677,1.2718767578965365e6,965608.5991944333,,338784.9509772377,
LN,97961.87781423463,463078.165,3.5524223789671124e6,1.2633830999999992e6,0.0,72198.83659968,1.7493343456082442e6
SD,,,0.0,,,,
JB,,,0.0,,,,
