Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,1.620833864e6,1.615835845542249e6,4998.018457751023,0.003083609349953107
IME,3.20808185e6,3.202040075052475e6,6041.774947525002,0.0018832982542278346
JL,2.456715e6,2.453111534846818e6,3603.465153181867,0.0014667819234961594
LN,1.12702252e6,1.1270225199999996e6,4.656612873077393e-10,4.1317833410084766e-16
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
