Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,1.336529616e6,1.0466554157515375e6,289874.2002484623,0.2168857291138862
IME,3.6839985429999996e6,3.000714294087453e6,683284.2489125468,0.18547353939942826
JL,1.726785e6,1.2925062947583427e6,434278.70524165744,0.2514955279560903
LN,2.6840881300000004e6,2.661891437284318e6,22196.69271568238,0.008269733198247248
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
