Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,916291.3759999999,702645.1438740657,213646.2321259342,0.23316407610272458
IME,2.95078159e6,2.442777046491518e6,508004.5435084817,0.17215931712129254
JL,1.329975e6,983477.2604171208,346497.73958287924,0.26052951339903324
LN,2.2739587950000004e6,2.2597995832434087e6,14159.211756591685,0.00622667912352901
SD,0,0,,
JB,0,0,,
