Path,Total
HL_to_IME,-2628.923060267528
HL_to_JL,1006.7555296040134
IME_to_JL,-1016.3942249621718
IME_to_LN,3840.11876252056
JL_to_LN,1383.5239047935863
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
