Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,1.7639072540659036e6,4.740296724482693e6,2.9701567463503494e6,735.0000000000002,187594.6056507779,0.0
IME,2.2967511426667534e6,6.086339548010295e6,9.902975108364942e6,0.0,29472.290547200013,0.0
JL,1.3670889371582698e6,3.214404025515395e6,4.990437640981493e6,0.0,735374.9495703032,0.0
LN,1.8329052264133282e6,7.70869092063074e6,8.068555622329091e6,300.0,162790.26806784002,6.657953071107349e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
