Region,Week1,Week2,Week3,Week4
HL,0.11007522528853089,0.1707923436253239,0.25429863474297204,0.07256665711150953
IME,0.1484606197140291,0.2892394901277213,0.19832829400436097,0.14152481363256184
JL,0.2463699600682821,0.4585206240793827,0.316589380288949,0.1278337386954748
LN,0.0004949734756364654,0.001064255883540691,0.007151333695320181,0.0010598832064831387
SD,NaN,NaN,NaN,NaN
JB,NaN,NaN,NaN,NaN
