Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,5.577978444000001e6,759279.6677533773,0.13612093975911702
IME,1.5163926692999998e7,2.7444983912849384e6,0.1809886348601157
JL,9.363135e6,2.8934928863581405e6,0.3090303500225235
LN,9.926800915000001e6,25340.066257581697,0.0025526920983467405
SD,0.0,,
JB,0.0,,
NEG,4.0031841052e7,6.422611011654039e6,0.16043756277187665
