Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,2.1386001248956644e6,5.227341359803867e6,2.595897146826699e6,451.0,256596.48207194975,0.0
IME,2.930905037379453e6,1.0234607997130537e7,5.166547761171797e6,0.0,25995.014208959998,0.0
JL,1.4388822480506483e6,3.0805712078286707e6,4.959635445891603e6,0.0,1.334871850946663e6,0.0
LN,1.9435146780513637e6,1.1638920742092598e7,4.644743935319998e6,300.0,288795.34639872,6.9796692070250325e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
