STOR,SOLAR,COAL,WIND,HYDRO
0.0,0.0,19351.985,11422.036,0.0
0.0,0.0,20270.5,3842.928,0.0
2267.731148403421,0.0,20270.5,747.236,133.78878304
2294.6533631005186,0.0,20433.938313946077,426.992,0.0
2566.211460801278,0.0,20270.5,1441.098,0.0
1357.7991561746744,855.1529999999998,20485.0,2668.7000000000003,0.0
3132.932540269534,2236.5539999999996,20270.5,960.732,0.0
18.076095280000402,6007.9980000000005,19709.485,213.496,196.31463840000004
0.0,9779.442000000001,16735.238923269535,53.374,0.0
0.0,12761.514,12028.067556177297,1654.594,0.0
0.0,14800.725,9840.650000000001,2935.5700000000015,0.0
0.0,15984.783,7513.091152493031,3469.3100000000013,0.0
53.2023732730312,15037.475369545458,4850.875000000003,6298.132,196.31463840000004
0.0,15436.607999999997,3405.25,11582.158,0.0
0.0,12958.857,3405.25,17880.29,0.0
0.0,9954.858,3405.25,23431.186,0.0
0.0,6907.005,3405.25,21563.096,0.0
2723.624854759258,3683.7360000000003,3405.25,19534.884,0.0
495.9554159219806,1381.401,3405.25,23964.926,127.89220448000012
0.0,109.6349999999984,3405.25,32131.147999999997,0.0
0.0,0.0,3405.25,36294.32,0.0
0.0,0.0,3405.25,34906.596000000005,0.0
0.0,0.0,3405.25,30796.798,0.0
0.0,0.0,3405.25,27967.976000000002,78.52585536000004
0.0,0.0,3405.25,26740.374,0.0
0.0,0.0,3405.25,25939.764,0.049999999999954525
0.0,0.0,3405.25,24765.536,117.78878304000006
0.0,0.0,3405.25,23324.438,0.0
0.0,0.0,3405.25,22363.706,0.0
2724.8890855697537,811.2989999999991,5310.375,16919.558,78.47585536000008
13334.97480932,2148.8459999999995,5310.375,5711.018,39.26292768000002
6948.771455094612,6161.487000000001,5310.375,8166.222,235.62756608000004
0.0,9998.712,4102.025,13983.988000000001,0.0
0.0,12958.857,4102.025,15638.581999999999,0.0
0.0,14976.141000000001,4079.8259670682837,15051.467999999999,0.0
0.0,16050.563999999998,4102.025,13450.248,0.0
0.0,15590.097,4102.025,11422.036000000002,0.0
0.0,14274.477,4102.025,8860.084,0.0
0.0,12322.974000000002,8090.828296246222,6298.131999999998,39.26292768000002
0.0,9757.515,12934.676304870834,4056.423999999999,39.26292768000002
1947.2994243462222,6095.706,17602.0,1707.968,39.26292768000002
6954.06646042622,2718.948,17602.0,1174.2279999999996,320.0
9778.455705066222,767.445,17602.0,266.87,62.47585536000007
10726.826322894181,43.853999999999985,17602.0,160.122,0.0
8652.37178042622,0.0,17602.0,1654.594,0.0
3186.3495697346125,0.0,17602.0,6831.872,10.153421440000045
0.0,0.0,17244.5,9820.816,0.0
0.0,0.0,17244.5,12009.15,0.0
0.0,0.0,17244.5,12809.76,0.0
0.0,0.0,17244.5,10621.426000000001,0.0
0.0,0.0,17563.90224603477,6351.505999999999,0.0
960.0,0.0,17602.0,4803.66,157.05171072000007
1213.8960760347672,0.0,17602.0,5123.904,0.0
3340.8811555694583,811.299,17602.0,3682.8060000000005,0.0
6470.225417809768,2170.773,17602.0,800.61,0.0
2419.510389375946,6183.414,17602.0,0.0,314.1034214400001
0.0,9187.413,17396.949050509767,106.74799999999959,0.0
0.0,11687.091,17244.5,106.74799999999959,0.0
0.0,13901.718,17244.5,53.374,0.0
0.0,15326.972999999998,17244.5,106.748,0.0
0.0,15568.17,17244.5,160.122,0.0
0.0,14603.382000000001,17244.5,106.74799999999959,0.0
0.0,12322.974000000002,17244.5,0.0,0.0
0.0,8595.384,17602.0,0.0,39.26292768000002
3709.2329187054784,4999.356,17602.0,0.0,39.26292768000002
8382.89199092548,2850.51,17602.0,0.0,78.52585536000004
8253.57555628548,1205.985,17602.0,1547.8460000000002,0.0
290.90066324547723,109.635,17602.0,10194.434,117.7387830400001
0.0,0.0,17244.5,12649.637999999999,0.0
3066.5295578097684,0.0,17602.0,6991.994000000001,0.049999999999954525
7267.025902349767,0.0,17602.0,853.984,78.47585536000008
7602.608160434766,0.0,17602.0,0.0,0.049999999999954525
6020.466983227852,0.0,17602.0,373.618,78.47585536000003
1580.5393225078542,0.0,17528.5,4536.79,219.5775660800001
0.0,0.0,12986.536521387854,11582.158,0.0
0.0,0.0,11832.586337476401,20015.25,0.0
0.0,0.0,11498.3,24018.3,0.0
0.0,833.226,11498.3,17079.68,0.0
6201.979239774613,2214.627,15372.0,4590.163999999999,0.0
4366.660119774614,6029.925,15372.0,907.3580000000001,320.0
0.0,9713.661,15319.263495857287,2134.96,7.862977017326273
0.0,12673.805999999999,13406.3,1814.7160000000001,0.0
0.0,14603.382000000001,12805.520001609624,1921.464,0.0
0.0,15655.877999999999,11998.8,2188.3340000000003,0.0
0.0,15787.439999999997,11998.8,2188.3340000000003,0.0
0.0,14976.141000000001,11998.8,2028.2120000000014,0.0
0.0,13265.835,13058.810824309627,1814.7160000000001,0.0
0.0,10503.033,15372.0,2241.708,2.2904444226737724
3666.072205426496,6468.464999999999,15372.0,3309.187999999999,62.47585536000008
6272.505613086496,2477.751,15372.0,6031.262000000001,320.0
2356.986050006467,548.1749999999993,13224.029725400029,13983.988000000001,39.262927680000004
0.0,0.0,10019.449999999999,27967.976000000002,0.0
0.0,0.0,10019.449999999999,33999.238,0.0
0.0,0.0,10019.449999999999,30209.683999999997,0.0
0.0,0.0,10019.449999999999,22523.827999999998,0.0
0.0,0.0,10019.449999999999,19001.144,0.0
0.0,0.0,10019.449999999999,18360.656,0.0
0.0,0.0,10019.449999999999,16492.566,0.0
1152.3781829580103,0.0,11227.8,12542.89,10.153421440000045
2486.6050290380076,0.0,11227.8,11155.166,62.47585536000008
2372.1626443980085,0.0,12510.175,9767.442,320.0
10943.482230598009,833.2259999999997,11227.8,4056.424,0.0
14250.0,2368.116,11566.993434874767,426.992,78.52585536000001
9510.001509101712,5679.093,11967.74150113306,1227.6019999999999,0.0
2396.0087910747393,8792.727,12192.493171900027,4803.66,78.52585536000001
0.0,8595.383999999998,9945.430979189732,9607.32,39.262927680000004
