STOR,SOLAR,COAL,WIND,GAS,HYDRO
0.0,0.0,7093.343194066042,6211.4800000000005,0.0,0.0
0.0,0.0,8221.55,5067.26,0.0,0.0
0.0,0.0,7041.800000000001,4217.268,0.0,114.24354754999968
0.0,0.0,7513.700000000001,4053.808,0.0,383.0645158499999
0.0,173.08,8270.55,2778.82,0.0,383.0645158499999
2595.4042367522507,1142.328,8506.5,294.22799999999995,0.0,1150.0
2411.172421587108,3357.752,8506.5,392.30400000000003,0.0,708.5790317000001
0.0,6161.648,8221.55,980.76,0.0,0.0
0.0,8550.152,8221.55,1078.836,0.0,0.0
0.0,10090.563999999998,7041.800000000001,1013.4519999999993,0.0,439.8080633999995
0.0,10696.344,8221.55,784.6080000000001,0.0,0.0
0.0,10609.804,7985.6,490.38,0.0,383.0645158499999
0.0,9865.56,7277.750000000001,359.61199999999997,0.0,383.0645158499999
0.0,8636.692,7749.650000000001,359.61199999999997,0.0,383.0645158499999
0.0,6975.124000000001,8270.55,424.996,0.0,383.0645158499999
46.13740595000181,5296.248,9203.400849052749,555.764,0.0,383.0645158499999
2850.0,3063.5159999999996,10390.0,915.376,0.0,708.5790317000001
2980.0501798999994,1453.872,10390.0,980.76,0.0,1150.0
2850.0,398.084,10390.0,1634.6000000000001,0.0,383.06451584999996
2803.862594049998,0.0,9156.625,3792.2720000000004,0.0,383.06451584999996
0.0,0.0,9348.153204049999,5590.332,0.0,383.06451584999996
0.0,0.0,8270.55,6080.7119999999995,0.0,383.06451584999996
0.0,0.0,7240.251687202252,5819.1759999999995,0.0,383.06451584999996
0.0,0.0,7041.800000000001,5949.9439999999995,0.0,0.0
0.0,0.0,7041.800000000001,6309.5560000000005,0.0,56.74354754999956
0.0,0.0,7041.800000000001,6178.7880000000005,0.0,0.0
0.0,0.0,7041.800000000001,6080.7119999999995,0.0,766.1290316999998
0.0,0.0,7041.800000000001,5851.8679999999995,0.0,0.0
668.406325526965,138.46399999999994,7041.800000000001,3759.5800000000004,0.0,392.4393458940965
2850.0,1125.02,8072.794326793171,751.9159999999999,0.0,1150.0
2850.0,3115.44,7041.800000000001,1928.828,0.0,699.2042016559035
0.0,5936.644,7041.800000000001,2386.516,0.0,56.74354754999956
0.0,8567.46,7041.800000000001,2223.056,0.0,0.0
0.0,10159.796,7041.800000000001,2157.672,0.0,0.0
0.0,11042.504,7041.800000000001,1994.2119999999995,0.0,383.0645158499999
0.0,11250.2,7041.800000000001,1863.4439999999995,0.0,383.0645158499999
0.0,10834.808,7041.800000000001,1830.752,0.0,383.0645158499999
0.0,10073.256,7041.800000000001,1798.0599999999995,0.0,766.1290316999998
0.0,8792.464,7041.800000000001,1830.752,0.0,0.0
0.0,6542.424,7650.518983243169,1928.8280000000004,0.0,383.0645158499999
2850.0,3478.908000000001,9788.35679239907,2255.748,0.0,389.8146766940997
2850.0,1523.1039999999998,10298.858380855901,2092.288,0.0,1150.0
2850.0,346.15999999999985,9835.875,2844.2039999999997,0.0,701.8288708559003
728.150230011805,0.0,8506.5,7682.62,0.0,212.75506084409847
0.0,0.0,8506.5,7290.316,0.0,553.3739708559015
46.57803580590024,0.0,8506.5,5819.1759999999995,0.0,383.06451584999996
0.0,0.0,8221.55,5230.72,0.0,383.06451584999996
0.0,0.0,8221.55,4773.032,0.0,0.0
