Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,889222.4000000001,875242.5445465199,13979.855453480268,0.015721438701364547
IME,3.8080747779999995e6,3.5919500006971993e6,216124.7773028002,0.05675434173493539
JL,1.735245e6,1.5176594694454956e6,217585.53055450437,0.12539182107109045
LN,2.270296815e6,2.2652646958180214e6,5032.119181978516,0.002216502771237212
SD,0,0,,
JB,0,0,,
