Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,502344.3999999999,502344.4000000002,-2.6193447411060333e-10,-5.214240949249228e-16
IME,1.810279152e6,1.8102791520000002e6,-2.3283064365386963e-10,-1.286158786044892e-16
JL,651406.1499999999,651406.15,-8.731149137020111e-11,-1.34035411502027e-16
LN,819020.0199999999,819020.0199999999,0.0,0.0
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
