Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,2.16863926504683e6,3.8615789845632343e6,2.6038400259773717e6,290.0000000000001,257419.3546511998,0.0
IME,3.015824294712593e6,9.370730058681965e6,5.277580720481396e6,0.0,26384.68740096,0.0
JL,1.8562543975950957e6,3.7824630087176384e6,6.184634355686351e6,0.0,1.3603550540682464e6,0.0
LN,1.9440071749999998e6,1.1212337979823576e7,4.648404064999999e6,0.0,288795.34639871994,6.980510092682762e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
