Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,4.808518064e6,36038.772975799104,0.00749477749612944
IME,8.324569365000001e6,31164.349806011538,0.003743659093891343
JL,8.140845e6,43061.039647740545,0.005289504915981147
LN,6.592411239999999e6,1.9208528101444244e-9,2.913733291529951e-16
SD,0.0,,
JB,0.0,,
NEG,2.7866343669e7,110264.16242955311,0.003956893797739845
