Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,580268.008,564247.1344446219,16020.873555378173,0.027609437939887554
IME,865853.3759999999,775046.8852089387,90806.4907910612,0.10487513626217149
JL,495480.0,451309.63931005116,44170.36068994884,0.08914660670450641
LN,422786.98000000004,419590.22616792726,3196.7538320727763,0.007561145407251603
SD,0,0,,
JB,0,0,,
