Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,119523.22290199588,1.2614515977194437e6,339401.332963138,12180.0,44019.545031489084,
IME,23154.161720966295,89439.94463617662,1.5586960313542155e6,1.1297082177373858e6,,12055.011821999993,
JL,6236.301172750974,113604.7096100712,1.0029029778411051e6,258358.114410071,,108797.64076007999,
LN,9588.61420111735,130403.18000000005,2.0667729486341714e6,538401.97,2510.0,50877.755760000015,884909.347565549
SD,,,0.0,,,,
JB,,,0.0,,,,
