hour,tech,dispatch,zone,period
1,net_export,-2391.975442618734,hl,2021 week 12
2,net_export,-2391.975442618734,hl,2021 week 12
3,net_export,-2391.975442619319,hl,2021 week 12
4,net_export,-1957.0708166880552,hl,2021 week 12
5,net_export,-1957.0708166880552,hl,2021 week 12
6,net_export,-2046.7800986086709,hl,2021 week 12
7,net_export,-2445.766186609719,hl,2021 week 12
8,net_export,-2445.766186609719,hl,2021 week 12
9,net_export,-2445.766186609719,hl,2021 week 12
10,net_export,-2663.2095981016532,hl,2021 week 12
11,net_export,-2599.7672255702314,hl,2021 week 12
12,net_export,-2603.6494707174206,hl,2021 week 12
13,net_export,-2687.0906553375553,hl,2021 week 12
14,net_export,-2687.0906553375553,hl,2021 week 12
15,net_export,-2863.3507985395554,hl,2021 week 12
16,net_export,-2916.1986733736308,hl,2021 week 12
17,net_export,-2553.713155854171,hl,2021 week 12
18,net_export,-3050.1100458611268,hl,2021 week 12
19,net_export,-3107.380477899188,hl,2021 week 12
20,net_export,-2989.325955653719,hl,2021 week 12
21,net_export,-2989.325955653719,hl,2021 week 12
22,net_export,-2813.065812451719,hl,2021 week 12
23,net_export,-2745.282197210822,hl,2021 week 12
24,net_export,-2333.475232715671,hl,2021 week 12
25,net_export,-1982.4972639347743,hl,2021 week 12
26,net_export,-1982.4972639347743,hl,2021 week 12
27,net_export,-1982.4972639347743,hl,2021 week 12
28,net_export,-1982.4972639347743,hl,2021 week 12
29,net_export,-1982.4972639347743,hl,2021 week 12
30,net_export,-2069.6474542986543,hl,2021 week 12
31,net_export,-2468.576028328317,hl,2021 week 12
32,net_export,-2468.576028328317,hl,2021 week 12
33,net_export,-2468.576028328317,hl,2021 week 12
34,net_export,-2578.0608215811544,hl,2021 week 12
35,net_export,-2578.0608215811544,hl,2021 week 12
36,net_export,-2346.302989755274,hl,2021 week 12
37,net_export,-2346.302989755274,hl,2021 week 12
38,net_export,-2346.302989755274,hl,2021 week 12
39,net_export,-2490.9106312172744,hl,2021 week 12
40,net_export,-2578.0608215811544,hl,2021 week 12
41,net_export,-2578.0608215811544,hl,2021 week 12
42,net_export,-2613.1836697903173,hl,2021 week 12
43,net_export,-2613.1836697903173,hl,2021 week 12
44,net_export,-2613.1836697903173,hl,2021 week 12
45,net_export,-2613.1836697903173,hl,2021 week 12
46,net_export,-2468.576028328317,hl,2021 week 12
47,net_export,-2433.4531801191542,hl,2021 week 12
48,net_export,-2069.6474542986543,hl,2021 week 12
49,net_export,-2005.4688556684052,hl,2021 week 12
50,net_export,-2005.4688556684052,hl,2021 week 12
51,net_export,-2005.4688556684052,hl,2021 week 12
52,net_export,-2005.4688556684052,hl,2021 week 12
53,net_export,-2005.4688556684052,hl,2021 week 12
54,net_export,-2089.9345365288946,hl,2021 week 12
55,net_export,-2481.3558924967574,hl,2021 week 12
56,net_export,-2481.3558924967574,hl,2021 week 12
57,net_export,-2481.3558924967574,hl,2021 week 12
58,net_export,-2589.7454232768946,hl,2021 week 12
59,net_export,-2589.7454232768946,hl,2021 week 12
60,net_export,-2362.9664116489053,hl,2021 week 12
61,net_export,-2546.9405977476517,hl,2021 week 12
62,net_export,-2448.8267229026505,hl,2021 week 12
63,net_export,-2505.279742416405,hl,2021 week 12
64,net_export,-2589.7454232768946,hl,2021 week 12
65,net_export,-2996.5721144468944,hl,2021 week 12
66,net_export,-2623.669223264257,hl,2021 week 12
67,net_export,-3030.4959144342574,hl,2021 week 12
68,net_export,-2811.2565470259033,hl,2021 week 12
69,net_export,-2688.6241582968746,hl,2021 week 12
70,net_export,-2631.363368029097,hl,2021 week 12
71,net_export,-2583.8727375106873,hl,2021 week 12
72,net_export,-2089.9345365288946,hl,2021 week 12
73,net_export,-2009.3380076619496,hl,2021 week 12
74,net_export,-2009.3380076619496,hl,2021 week 12
75,net_export,-2009.3380076619496,hl,2021 week 12
76,net_export,-2306.0341697019494,hl,2021 week 12
77,net_export,-2306.0341697019494,hl,2021 week 12
78,net_export,-2092.199526994684,hl,2021 week 12
79,net_export,-2467.480741049034,hl,2021 week 12
80,net_export,-2467.480741049034,hl,2021 week 12
81,net_export,-2467.480741049034,hl,2021 week 12
82,net_export,-2570.9772804436843,hl,2021 week 12
83,net_export,-2570.9772804436843,hl,2021 week 12
84,net_export,-2408.9122110177555,hl,2021 week 12
85,net_export,-2724.124516122951,hl,2021 week 12
86,net_export,-2724.124516122951,hl,2021 week 12
87,net_export,-2891.2069794729496,hl,2021 week 12
88,net_export,-2825.190543131385,hl,2021 week 12
89,net_export,-2570.9772804436843,hl,2021 week 12
90,net_export,-2604.184574699034,hl,2021 week 12
91,net_export,-2604.184574699034,hl,2021 week 12
92,net_export,-2604.184574699034,hl,2021 week 12
93,net_export,-2604.184574699034,hl,2021 week 12
94,net_export,-2840.193329711035,hl,2021 week 12
95,net_export,-2806.9860354556854,hl,2021 week 12
96,net_export,-2388.8956890346844,hl,2021 week 12
97,net_export,-2365.9949491165953,hl,2021 week 12
98,net_export,-2519.260087513395,hl,2021 week 12
99,net_export,-2519.260087513395,hl,2021 week 12
100,net_export,-2519.2600875136177,hl,2021 week 12
101,net_export,-2365.9949491165953,hl,2021 week 12
102,net_export,-2449.318417850315,hl,2021 week 12
103,net_export,-2908.099148227334,hl,2021 week 12
104,net_export,-2562.2527844147544,hl,2021 week 12
105,net_export,-2591.809611885022,hl,2021 week 12
106,net_export,-2632.904298765315,hl,2021 week 12
107,net_export,-3046.212678153315,hl,2021 week 12
108,net_export,-2791.751136423596,hl,2021 week 12
109,net_export,-2791.751136423596,hl,2021 week 12
110,net_export,-2791.751136423596,hl,2021 week 12
111,net_export,-2549.5808300315957,hl,2021 week 12
112,net_export,-2632.904298765315,hl,2021 week 12
113,net_export,-2632.904298765315,hl,2021 week 12
114,net_export,-2808.799831517548,hl,2021 week 12
115,net_export,-3205.4231858336952,hl,2021 week 12
116,net_export,-3143.4922834086965,hl,2021 week 12
117,net_export,-3244.8729161071483,hl,2021 week 12
118,net_export,-2908.099148227334,hl,2021 week 12
119,net_export,-2875.0746051573155,hl,2021 week 12
120,net_export,-2621.0998826323853,hl,2021 week 12
121,net_export,-2487.0281871215,hl,2021 week 12
122,net_export,-2487.0281871214875,hl,2021 week 12
123,net_export,-2487.0281871214875,hl,2021 week 12
124,net_export,-2335.1174990495,hl,2021 week 12
125,net_export,-2335.1174990495,hl,2021 week 12
126,net_export,-2419.1984712290614,hl,2021 week 12
127,net_export,-2869.893050213266,hl,2021 week 12
128,net_export,-2865.362975720731,hl,2021 week 12
129,net_export,-2493.7383051312663,hl,2021 week 12
130,net_export,-2597.890663036562,hl,2021 week 12
131,net_export,-2597.890663036562,hl,2021 week 12
132,net_export,-2376.294449193,hl,2021 week 12
133,net_export,-2376.294449193,hl,2021 week 12
134,net_export,-2376.294449193,hl,2021 week 12
135,net_export,-2513.809690857,hl,2021 week 12
136,net_export,-3004.6043507105614,hl,2021 week 12
137,net_export,-2597.890663036562,hl,2021 week 12
138,net_export,-2813.8869827109784,hl,2021 week 12
139,net_export,-3037.967234469266,hl,2021 week 12
140,net_export,-3037.967234469266,hl,2021 week 12
141,net_export,-3037.967234469266,hl,2021 week 12
142,net_export,-2869.893050213266,hl,2021 week 12
143,net_export,-2836.530166454562,hl,2021 week 12
144,net_export,-2419.1984712290614,hl,2021 week 12
145,net_export,-2333.213287615502,hl,2021 week 12
146,net_export,-2333.213287615502,hl,2021 week 12
147,net_export,-2333.213287615502,hl,2021 week 12
148,net_export,-2333.213287615502,hl,2021 week 12
149,net_export,-2333.213287615502,hl,2021 week 12
150,net_export,-2419.7691739662214,hl,2021 week 12
151,net_export,-2500.7756463748933,hl,2021 week 12
152,net_export,-2500.7756463748933,hl,2021 week 12
153,net_export,-2500.7756463748933,hl,2021 week 12
154,net_export,-2605.717529252721,hl,2021 week 12
155,net_export,-2605.717529252721,hl,2021 week 12
156,net_export,-2379.7514470440015,hl,2021 week 12
