Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,1.7516195870195401e6,5.089196995571349e6,3.061557454456022e6,712.0000000000002,189381.58186919993,0.0
IME,2.3612424351350926e6,6.4015927141409945e6,9.948719006121855e6,0.0,30102.66682880002,0.0
JL,1.3488868471083639e6,3.4983304465063047e6,5.082780541393409e6,0.0,746531.4893521783,0.0
LN,1.8315740877839131e6,8.702318725585755e6,8.088608264497054e6,150.00000000000009,162790.26806784002,6.722786258764859e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
