Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,85348.2,82406.09620545455,2942.1037945454445,0.03447177321308996
IME,78415.34400000001,62682.51843652163,15732.825563478385,0.2006345284091132
JL,67892.12,67892.12,0.0,0.0
LN,116933.14,116933.14,0.0,0.0
SD,0,0,,
JB,0,0,,
