Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,124899.60000000002,784676.6151171023,363584.0500000001,11368.0,32103.792671999992,
IME,3991.4298544353023,83447.28,2.1682107491857624e6,1.1648140199999993e6,,14222.99339999999,
JL,1383.5974990988045,95049.66000000002,718474.70341456,432283.25,,58725.06492551999,
LN,1445.3083932953161,108262.21999999997,2.341057052929276e6,647460.6799999998,9360.152198205034,50767.25304000001,891240.0
SD,,,0.0,,,,
JB,,,0.0,,,,
