Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,125962.20000000003,735446.4779181931,351092.4500000001,7901.044151032146,45352.97462399999,
IME,6615.305309300485,111791.23199999997,2.1146779401856926e6,1.2054933000000005e6,,12850.75519199999,
JL,5555.260754778563,113740.58000000003,618035.4148995058,258445.59999999983,,108797.64076008013,
LN,10975.268519883233,130403.18000000002,2.4158896811142964e6,538401.97,8856.184129999998,50877.75575999996,885155.717171063
SD,,,0.0,,,,
JB,,,0.0,,,,
