Path,Total
HL_to_IME,-2519.8347628006677
HL_to_JL,969.0472370790716
IME_to_JL,-1076.0249586135296
IME_to_LN,3752.366488021614
JL_to_LN,1431.9982474116432
IME_to_SD,2144.059613567533
LN_to_JB,1756.6514069552586
