Region,Week1,Week2,Week3,Week4
HL,6.520017524023283e-16,0.008544958622455696,0.007963394727013516,4.588882436753294e-16
IME,9.183579759382037e-5,0.035075962449383866,0.020240237068006192,0.004795439949909418
JL,0.3000258895147605,0.1676994141209195,0.1056016105784253,0.18115324805460145
LN,0.0012682704297893748,3.8861710328280834e-16,5.282916910248415e-16,5.528742081175606e-16
SD,,,,
JB,,,,
