Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,2.161197072649549e6,5.124710376130722e6,2.6061610255156322e6,0.0,256596.53207194983,0.0
IME,2.913200876615316e6,1.0328868212688522e7,5.183607013623993e6,0.0,26384.68740096,0.0
JL,1.4471578146404116e6,3.0672186508327406e6,4.939999717395619e6,0.0,1.3429577485553129e6,0.0
LN,1.9436584859504772e6,1.1641721213563986e7,4.645988710455542e6,450.0,288795.34639872,6.972934768143587e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
