Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,119165.30733880097,1.2441470020484966e6,152616.22725095175,9048.0,55289.861087999976,
IME,4518.664154,104565.44872909093,2.106792631615309e6,715042.2635381817,,11821.576536000011,
JL,7295.695420560665,107585.24000000003,1.1801481899256287e6,179869.2,,146352.07263600008,
LN,16271.98160092747,143572.9066126979,2.8290279122054023e6,306641.19172727293,11762.903813489538,50960.63279999997,891240.0
SD,,,0.0,,,,
JB,,,0.0,,,,
