Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,995940.184,995940.1839999999,5.820766091346741e-11,5.844493660220402e-17
IME,1.9191893769999999e6,1.9178025847724453e6,1386.7922275546007,0.0007225926967782506
JL,2.58477e6,1.7501267125263487e6,834643.2874736513,0.32290814558883435
LN,2.33782123e6,2.3354058754555434e6,2415.3545444566407,0.0010331647747320015
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
