Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,123927.83796841661,1.6369975977153014e6,360376.81362045114,22881.99645381,32103.79267199999,
IME,22982.41756601787,61948.902857601104,1.238013202209123e6,1.0199109745862347e6,,13937.223409793894,
JL,2080.0,95049.66000000002,1.2229375490669236e6,432283.25,,58725.06492551999,
LN,4367.661016485002,108262.21999999999,1.917001549726806e6,647460.6799999998,3600.0,50767.253039999996,883923.3270506545
SD,,,0.0,,,,
JB,,,0.0,,,,
