Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,142885.39347403313,1.2464476082955408e6,135768.7877946397,6959.86956723268,52851.33589554491,
IME,11655.134295407373,84839.85991512134,2.519389917152513e6,227992.25797595727,,11624.279832000011,
JL,520.0,125148.19999999998,785176.5965089631,262262.70000000007,,150431.57291328002,
LN,647.1543883282017,138185.17363562103,2.810646445966558e6,132270.09514913394,8730.495121792108,48418.82159999998,889910.1357498665
SD,,,0.0,,,,
JB,,,0.0,,,,
