Region,Week1,Week2,Week3,Week4
HL,0.08500747364566924,0.13855645126533486,0.2187625143685925,0.05953724148751608
IME,0.13364965140178947,0.2721752848781921,0.17905185305976137,0.12821684785761298
JL,0.22730449469401,0.4362823733654177,0.2952265756754273,0.1352163825646217
LN,0.0006499482755635375,0.00020971930149740983,0.00033719993766941856,0.002905521587304116
SD,NaN,NaN,NaN,NaN
JB,NaN,NaN,NaN,NaN
