Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,85348.20000000001,798692.6057159893,261822.6000000001,4872.0,55289.861088000005,
IME,2797.560000000001,78415.34400000001,2.239901465105836e6,864834.2999999991,,11821.57653600001,
JL,1079.6854832431509,67892.12,877498.3082511192,501675.99999999994,,146352.07263600008,
LN,2036.9923372464314,116933.13999999998,2.584385032994386e6,604904.6299999997,5320.0,50960.63279999998,891240.0
SD,,,0.0,,,,
JB,,,0.0,,,,
