Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,4.808518064e6,90385.34559709096,0.01879692337516213
IME,8.324569365000001e6,266454.0881178231,0.03200815278663043
JL,8.140845e6,1.7153134902925508e6,0.21070460011123548
LN,6.592411239999999e6,1344.1808169693686,0.00020389820477421683
SD,0.0,,
JB,0.0,,
NEG,2.7866343669e7,2.0734971048244343e6,0.07440865330068769
