Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,2.1240423504669694e6,4.822621003373068e6,2.5928449633135577e6,454.00000000000017,257362.61110364983,0.0
IME,2.9159162218282707e6,9.971272216063302e6,5.140542734722982e6,0.0,26384.68740096,0.0
JL,1.4007052723863053e6,2.8458836444270257e6,4.835716674037105e6,0.0,1.3180512743675457e6,0.0
LN,1.9430783292896764e6,1.049201167078701e7,4.6479131675982755e6,300.0,288795.34639871994,6.981594471428223e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
