Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,771367.74,749473.9676094449,21893.772390555125,0.028383054223339862
IME,2.192016806e6,2.1074109261970893e6,84605.87980291061,0.03859727697859202
JL,1.22796e6,1.1664991242714198e6,61460.87572858017,0.0500512034012347
LN,1.7899671050000002e6,1.7883614872679682e6,1605.6177320319694,0.0008970096308177513
SD,0,0,,
JB,0,0,,
