Region,Week1,Week2,Week3,Week4
HL,6.520017524023283e-16,0.007622059148152406,0.025255181754275453,4.588882436753294e-16
IME,0.0,0.0022925016560924943,0.019104495249830548,5.511600851760474e-16
JL,0.016802300778445925,0.0,0.0028958768290959186,0.0
LN,1.222562630288574e-16,3.8861710328280834e-16,0.0006627506829560625,5.528742081175606e-16
SD,,,,
JB,,,,
