Path,Total
HL_to_IME,-1501.6619142171476
HL_to_JL,-1241.5275101872787
IME_to_JL,-863.5874697543206
IME_to_LN,3612.963118104647
JL_to_LN,2020.0181594019587
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
