STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
0.0,0.0,1490.6,26592.95,0.0,0.0,10425.0
0.0,0.0,1490.6,28641.915,0.0,0.0,10425.0
0.0,0.0,1490.6,29165.055,0.0,0.0,10425.0
0.0,0.0,1490.6,27682.825,0.0,0.0,10425.0
0.0,0.0,1490.6,34614.43,0.0,0.0,5987.525963099992
0.0,185.45999999999913,1490.6,29470.22,0.0,0.0,10425.0
0.0,1360.04,1490.6,22669.4,0.0,854.5990219669382,10425.0
0.0,2611.895,1490.6,22102.665,0.0,0.0,10425.0
0.0,3121.9100000000003,1490.6,29077.865,0.0,0.0,10425.0
0.0,4018.300000000003,1490.6,30734.475,0.0,154.12262795306287,10425.0
0.0,5378.339999999999,1490.6,31170.425,0.0,242.29742271999953,9412.781364611903
0.0,5486.525,1490.6,27770.015,0.0,0.0,10425.0
0.0,5579.255,1490.6,22495.02,0.0,242.2474227199998,10425.0
0.0,6212.910000000001,5184.875,16784.075,0.0,312.0123897749968,10425.0
1207.54120411,5316.519999999999,9714.5,12206.6,0.0,172.48245566500304,10425.0
2969.7644744127447,4281.035000000002,11495.00210238793,10026.85,0.0,242.2474227199998,10425.0
3159.7848053740026,3585.5600000000004,11790.0,8849.785,0.0,1526.3531000329958,10425.0
3325.0,2210.0650000000005,11790.0,9590.9,0.0,706.0917454070045,10425.0
0.0,710.93,11594.514092687,14473.54,0.0,242.24742272000003,10425.0
0.0,0.0,9691.775,20751.219999999998,0.0,0.0,10425.0
0.0,0.0,9409.72275172279,22407.83,0.0,0.0,10425.0
0.0,0.0,9691.775,21666.715,0.0,0.0,10425.0
0.0,0.0,9691.775,20882.004999999997,0.0,0.0,10425.0
0.0,0.0,9691.775,19094.61,0.0,0.0,10425.0
0.0,0.0,9691.775,15432.63,0.0,0.0,10425.0
0.0,0.0,12531.546292077404,11247.51,0.0,68.59580484130106,10425.0
0.0,0.0,14045.175,8806.19,0.0,121.43357691869869,10425.0
0.0,0.0,14796.2611541987,7934.29,0.0,242.2474227199998,10425.0
46.95115419870194,15.454999999999927,14995.425,7672.719999999999,0.0,242.2474227199998,10425.0
2729.294299651144,726.385,14995.425,4969.83,0.0,242.2474227199998,10425.0
6499.439245089191,2009.15,15234.28771912195,1046.2800000000002,0.0,726.7422681599999,10425.0
5940.821183091144,3786.475,15198.94192928,87.19,0.0,0.0,10425.0
6137.390834809525,5177.425,14995.425,653.925,0.0,0.0,10425.0
4594.817789369528,6398.37,16000.0,1613.0150000000003,0.0,484.49484543999984,10425.0
5331.942880260858,7495.675,15279.200692110278,1874.5849999999998,0.0,0.0,10425.0
2454.610504198705,7974.780000000001,16000.0,2572.105,0.0,242.2474227199998,10425.0
1708.9627741987103,7062.935,16000.0,3313.2200000000003,0.0,242.2474227199998,10425.0
1786.9772896511452,6923.84,16000.0,3923.5499999999993,0.0,242.2474227199998,10425.0
3175.325789651145,5486.525,16000.0,4097.93,0.0,242.2474227199998,10425.0
4954.599759651152,4404.674999999999,16000.0,3792.7649999999994,0.0,242.2474227199998,10425.0
5019.7901870072765,2750.99,16000.0,4272.31,0.0,1235.0177478022474,10425.0
6145.2583248095225,1097.3049999999998,14494.925,6234.084999999999,0.0,0.0,10425.0
0.0,309.1,12648.311674451772,13165.689999999999,0.0,1239.674520357753,10425.0
293.81798436224926,0.0,8654.474999999999,18960.665707727272,0.0,242.24742272000003,10425.0
0.0,0.0,8429.6,22538.615,0.0,0.0,8494.711381132129
0.0,0.0,8429.6,23192.54,0.0,0.0,10212.780132371146
0.0,0.0,8429.6,22669.4,0.0,0.0,8294.43728691871
0.0,0.0,8429.6,22015.475,0.0,0.0,8439.192001270292
0.0,0.0,8429.6,18963.825,0.0,0.0,9919.022565999996
870.2156341364923,0.0,8429.6,14081.185000000001,0.0,432.2768044799998,10425.0
1086.7318941426456,0.0,8429.6,13688.83,0.0,0.0,10425.0
0.0,0.0,8429.6,20489.649999999998,0.0,0.0,10425.0
0.0,15.455,8429.6,24238.820000000003,0.0,0.0,10425.0
1163.2960810975028,772.75,8429.6,13950.4,0.0,392.44484544000034,10425.0
9358.544786537499,2488.255,8429.600000000004,4490.285,0.0,1840.0,10425.0
0.0,5131.0599999999995,5923.85,15824.984999999999,0.0,0.0,10425.0
0.0,7495.674999999999,5698.975,21753.905,0.0,0.0,10425.0
0.0,9365.73,5698.975,23192.54,0.0,0.0,10319.982915261615
0.0,10586.675000000001,5698.975,24674.769999999997,0.0,0.0,10184.690303967136
0.0,11143.055000000004,5698.975,25415.885,0.0,0.0,8739.279314417441
0.0,11050.324999999997,5698.975,25546.67,0.0,0.0,9525.321574710626
0.0,10339.395,5698.975,25764.645,0.0,0.0,10183.744415894922
0.0,8979.354999999996,5698.975,26069.809999999998,0.0,432.2768044799998,10392.322958910332
0.0,7016.57,5698.975,25372.289999999997,0.0,0.0,10425.0
0.0,4590.135,5698.975,23366.92,0.0,242.2474227199998,10425.0
0.0,2055.5149999999994,6988.858940300444,19617.75,0.0,242.2474227199998,10425.0
0.0,587.29,12547.742977088383,15127.464999999997,0.0,242.2474227199998,10425.0
0.0,0.0,14675.25,13383.664999999999,0.0,242.2474227199998,10425.0
1068.133553882255,0.0,15946.875,11160.32,0.0,392.44484544000034,10425.0
3765.1555954461387,0.0,15946.875,9983.255000000001,0.0,1840.0,10425.0
1665.2226664051368,0.0,15946.875,11203.915,0.0,242.24742272000003,10425.0
0.0,0.0,14184.375349125137,12206.6,0.0,0.0,10425.0
0.0,0.0,14630.035221242168,9983.255000000001,0.0,0.0,10425.0
964.1863412421669,0.0,15946.875,6800.82,0.0,0.0,10425.0
1227.0763494821665,0.0,15946.875,5405.78,0.0,189.97938176000025,10425.0
65.61073124216682,0.0,15946.875,6757.225,0.0,0.0,10425.0
0.0,15.455,13151.875,10114.04,0.0,0.0,10425.0
0.0,710.93,15481.830419550002,7323.96,0.0,0.0,10425.0
332.4378395500016,2318.25,15946.875,5144.21,0.0,1748.0,10425.0
0.0,5007.42,15197.769259549998,4751.855,0.0,0.0,10425.0
0.0,7433.854999999999,14953.355360940002,4446.69,0.0,190.02938175999972,10425.0
0.0,9087.539999999999,15297.755555348063,5057.02,0.0,0.0,10425.0
0.0,9659.375,13589.60281955,6975.2,0.0,0.0,10425.0
0.0,10030.295,13151.875,9198.545,0.0,0.0,10425.0
0.0,10540.310000000001,12338.875,9329.329999999998,0.0,0.0,10425.0
0.0,10153.935000000001,13151.875,8021.48,0.0,0.0,10425.0
0.0,8840.259999999998,13797.547859549999,6539.25,0.0,0.0,10425.0
0.0,6862.02,17135.254446829997,5362.1849999999995,0.0,242.2474227199998,10425.0
0.0,4420.129999999999,19853.36197998,4969.83,0.0,242.2474227199998,10425.0
620.2489572599927,2024.6049999999996,20480.725,4490.285,0.0,484.49484543999984,10425.0
3307.0965526999908,571.8349999999999,20480.725,3095.245,0.0,0.0,10425.0
5336.1556770899815,0.0,20480.725,1656.61,0.0,817.3179156100086,10425.0
7552.164892699996,0.0,20480.725,566.735,50.0,0.0,10425.0
9725.0,0.0,20480.725,217.975,50.0,1216.3107195499915,10425.0
7508.167825522163,0.0,20480.725,435.95,50.0,683.3110557200002,10425.0
2359.4836985221646,0.0,20480.725,3313.22,0.0,242.24742272000003,10425.0
0.0,0.0,15307.225,10114.04,0.0,0.0,10425.0
0.0,0.0,14835.324999999999,15301.845,0.0,0.0,10425.0
0.0,0.0,14835.324999999999,16871.265,0.0,0.0,10425.0
0.0,0.0,14835.324999999999,16478.91,0.0,0.0,10425.0
0.0,15.454999999999927,14835.324999999999,15432.63,0.0,0.0,10425.0
0.0,741.84,15906.282944633647,7934.289999999999,0.0,0.0,10425.0
0.0,2349.16,18915.225,2615.7,0.0,1695.7319590400002,10425.0
0.0,5007.42,17994.778114124998,3008.0550000000003,0.0,0.0,10425.0
0.0,7449.309999999999,17773.874648566278,1743.8,0.0,0.0,10425.0
0.0,9288.455,18405.867216806284,1307.85,0.0,190.02938175999975,10425.0
0.0,10478.490000000002,18251.72515172499,1395.04,0.0,0.0,10425.0
0.0,11019.414999999999,16633.424680905217,1700.205,0.0,0.0,10425.0
0.0,10833.955,15539.882551413859,2005.3700000000008,0.0,0.0,10425.0
0.0,9891.2,16752.528362233643,2310.535,0.0,0.0,10425.0
0.0,8191.150000000001,18365.836872233645,2528.5099999999993,0.0,0.0,10425.0
0.0,5208.335,20255.85,2746.4849999999997,0.0,1300.2226817249907,10425.0
2136.363008578297,3353.7350000000006,20255.85,3400.41,0.0,656.9942468991749,10425.0
1666.9904074269293,1730.96,20684.89448757307,4926.235000000001,0.0,517.4753395358348,10425.0
0.0,510.0149999999994,20377.333451815823,7759.91,0.0,242.24742272000003,10425.0
0.0,0.0,18318.225,11814.245,0.0,0.0,10425.0
0.0,0.0,18318.225,12163.005000000001,0.0,0.0,10425.0
3225.3902180293153,0.0,20255.85,9590.9,0.0,0.0,10425.0
714.9850887690584,0.0,20692.0,7716.315,0.0,968.9896908800001,10425.0
0.0,0.0,20564.976819649066,6800.82,0.0,0.0,10425.0
0.0,0.0,18963.604129208004,6495.655,0.0,0.0,10425.0
0.0,0.0,18318.225,6452.0599999999995,0.0,0.0,10425.0
0.0,0.0,18318.225,6582.844999999999,0.0,0.0,10425.0
0.0,0.0,18318.225,6452.0599999999995,0.0,0.0,10425.0
0.0,0.0,18318.225,5667.35,0.0,0.0,10425.0
0.0,757.2949999999998,20692.0,1961.7749999999999,0.0,1005.1377620875032,10425.0
2228.4414629236485,2349.16,20692.0,217.975,0.0,932.841619672497,10425.0
0.0,4868.325,20648.01428083615,174.38,0.0,190.02938175999972,10425.0
0.0,7248.3949999999995,20116.425,130.78499999999985,0.0,0.0,10425.0
0.0,9133.904999999999,20116.425,130.78499999999985,0.0,0.0,10425.0
0.0,10184.845000000001,20116.425,174.38,0.0,0.0,10425.0
0.0,10293.03,19752.36175920801,305.165,0.0,0.0,10425.0
0.0,9628.465,19243.99413869936,479.54499999999996,0.0,0.0,10425.0
0.0,9365.73,19777.964952087495,871.8999999999996,0.0,0.0,10425.0
0.0,8005.6900000000005,20116.425,1307.85,0.0,0.0,10425.0
2193.435365936151,5671.985,20692.0,1569.4199999999998,0.0,459.0855266600006,10425.0
4535.364487503673,3508.285,20692.0,1569.4199999999998,0.0,175.60674149999977,10425.0
3591.0279190036704,1777.3250000000003,20692.0,1177.065,0.0,1840.0,10425.0
5739.306099003672,510.01500000000004,20692.0,1482.23,0.0,0.0,10425.0
3259.7590490036705,0.0,20692.0,5318.59,0.0,0.0,10425.0
1050.2077383135656,0.0,20692.0,7759.91,0.0,83.5054913799977,10425.0
3283.6717823418253,0.0,20692.0,8719.0,0.0,0.0,10425.0
498.55723771284283,0.0,20692.0,8326.645,0.0,551.7151812408424,10425.0
0.0,0.0,20033.67774895369,7236.77,0.0,0.0,10425.0
0.0,0.0,20456.88829291916,5013.425,0.0,0.0,10425.0
405.21424485703733,0.0,20692.0,3138.8399999999997,0.0,281.55097729915974,10425.0
821.526472156193,0.0,20692.0,2005.37,0.0,0.0,10425.0
1257.4764721561974,0.0,20692.0,1569.4199999999998,0.0,0.0,10425.0
1213.8814721561962,0.0,20692.0,1613.0149999999999,0.0,0.0,10425.0
337.89580534380724,757.2950000000002,20692.0,784.7099999999999,0.0,1817.2048794768698,10425.0
