Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,4.808518064e6,59796.293919118645,0.012435493248282959
IME,8.324569365000001e6,201287.2570023333,0.024179900265908022
JL,8.140845e6,1.4120747616126018e6,0.17345555180237454
LN,6.592411239999999e6,2934.8623345473898,0.000445187993846602
SD,0.0,,
JB,0.0,,
NEG,2.7866343669e7,1.6760931748686011e6,0.06014758142573172
