Path,Total
HL_to_IME,-2490.100953176384
HL_to_JL,991.9973236778108
IME_to_JL,-1090.996489642241
IME_to_LN,3715.851413477129
JL_to_LN,1432.13219448952
IME_to_SD,2126.9683529694394
LN_to_JB,1756.5089911410287
