Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,580268.008,531945.7735424924,48322.23445750761,0.08327571706746172
IME,865853.3759999999,723953.8406986116,141899.53530138836,0.16388402382505507
JL,495480.0,421953.9496588047,73526.05034119531,0.14839357863323507
LN,422786.98000000004,422786.98,5.820766091346741e-11,1.376760961595066e-16
SD,0,0,,
JB,0,0,,
