Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,125962.2,119523.22290199588,6438.977098004121,0.05111832833980449
IME,111791.232,89439.94463617662,22351.287363823387,0.19993774971388975
JL,113740.57999999999,113604.7096100712,135.87038992879388,0.0011945638920497319
LN,130403.18,130403.18000000005,-5.820766091346741e-11,-4.463668824139673e-16
SD,0,0,,
JB,0,0,,
