Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,143921.3999999999,743835.2013343932,140421.94999999998,4872.0,53906.70340799997,
IME,3978.816988005351,97527.02399999998,2.986618847955571e6,249630.11999999997,,11624.279832000006,
JL,1452.3382470354818,125148.19999999998,692931.5384676792,262262.70000000007,,150431.5729132801,
LN,2362.6866702736756,138863.78,3.3275753153767446e6,134124.92999999996,668.7558518791145,48418.82159999998,891240.0
SD,,,0.0,,,,
JB,,,0.0,,,,
