Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,136209.53705991563,541831.188124232,1.3628235880933828e6,729331.8959439326,367.0,48142.944242399986,
IME,380013.9071855559,738467.8020170524,2.205326197004314e6,1.927331904089122e6,,7756.515379200006,
JL,122869.1470098836,422988.91648697446,1.22761525500554e6,1.067413761145854e6,,190279.40556994008,
LN,179239.3393945539,421857.78172601253,3.131148936357688e6,1.7844670985126249e6,150.0,40697.567016960005,1.687686378490821e6
SD,,,0.0,,,,
JB,,,0.0,,,,
