Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,2.13689093254921e6,5.664721565596601e6,2.61015218674087e6,457.00000000000017,256932.1603862256,0.0
IME,2.9495457067827843e6,1.0687215792010933e7,5.173985103759597e6,0.0,26044.43055808,0.0
JL,1.4598342041296093e6,3.3004617902514813e6,5.073527976067552e6,0.0,1.3265372830227003e6,0.0
LN,1.9435549359718799e6,1.2724319906400722e7,4.645469202665453e6,240.0,288795.34639871994,6.986874912897989e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
