Path,Total
HL_to_IME,-2486.9690233910974
HL_to_JL,985.4725227277274
IME_to_JL,-1077.8641379111625
IME_to_LN,3742.023860727925
JL_to_LN,1435.5496130945658
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
