Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,4.808518064e6,61474.94470992021,0.012784592652394412
IME,8.324569365000001e6,200062.04491099634,0.024032720028995314
JL,8.140845e6,1.4280785647474e6,0.17542141691033303
LN,6.592411239999999e6,2934.8623345473898,0.000445187993846602
SD,0.0,,
JB,0.0,,
NEG,2.7866343669e7,1.692550416702864e6,0.06073815915023495
