STOR,SOLAR,COAL,WIND,GAS,HYDRO
0.0,0.0,5780.05,6048.0199999999995,0.0,125.12094559999969
0.0,0.0,5780.05,5067.26,0.0,0.0
0.0,0.0,5577.934789558425,4936.492,0.0,0.0
0.0,0.0,5780.05,5198.028,0.0,0.0
0.0,190.38799999999998,5799.252463365299,4674.955999999999,0.0,290.0177364000001
2035.9190296527495,1176.9440000000002,6065.0,2484.5919999999996,0.0,1150.0
1338.7902321999998,3496.2160000000003,5780.05,3465.352,0.0,522.4854728000003
0.0,6403.96,2120.25,7491.144254946986,0.0,290.0177364
0.0,5118.171186887106,0.0,13697.948,0.0,290.0177364
0.0,10782.884,0.0,11939.898670594359,0.0,290.0177364
0.0,11907.903999999999,0.0,11876.055740594358,0.0,290.0177364
0.0,2754.557397222805,0.0,20955.572,0.0,290.0177364
0.0,1405.8538680228048,0.0,20922.88,0.0,67.57094559999996
0.0,0.0,0.0,19463.1665667807,0.0,0.0
0.0,8359.764,0.0,11229.898433880702,0.0,0.0
0.0,6213.572,0.0,13418.788200152252,0.0,0.04999999999972715
0.0,3825.068,6992.95547155225,7486.468,0.0,290.0177364000001
2087.4984434999997,1678.876,8975.25,3923.04,0.0,290.0177364000001
1691.0723269998373,398.084,8975.25,3661.504,0.0,833.5808429001617
3917.6577194685988,0.0,8975.25,3269.2000000000003,0.0,0.0
4770.0,0.0,8975.25,1961.52,0.0,36.47236629983843
3536.1276586000013,0.0,8975.25,882.684,0.0,290.0177364000001
2213.2042731527495,0.0,8975.25,555.764,0.0,579.9854728000004
0.0,0.0,8975.25,555.764,0.0,986.7447496527502
438.08705987849055,0.0,8975.25,849.992,0.0,395.7729867472498
0.0,0.0,8762.95650102574,1699.984,0.0,67.62094559999969
0.0,0.0,7611.175,3203.8160000000003,0.0,0.0
0.0,0.0,7611.175,4969.184,0.0,0.0
0.0,155.77199999999993,7611.175,4936.492,0.0,0.0
1348.0739381694289,882.708,8975.25,1176.9119999999998,0.0,522.4854728000004
1689.5827849999996,2319.272,8975.25,359.61199999999997,0.0,1150.0
0.0,5365.48,7911.800028600002,653.84,0.0,290.0177364
0.0,8827.08,6431.425000000001,1471.1399999999999,0.0,0.0
0.0,10332.876,6431.425000000001,2124.9799999999996,0.0,0.0
0.0,11129.044,6431.425000000001,2517.2839999999997,0.0,165.5744341627293
0.0,11163.66,6431.425000000001,3399.968,0.0,772.0997206372704
0.0,10004.024,6431.425000000001,4823.817052367851,0.0,0.0
0.0,5268.18365236785,6431.425000000001,9774.908,0.0,0.0
0.0,4621.236,6431.425000000001,8859.532,0.0,0.0
0.0,3980.84,6431.425000000001,5688.407999999999,0.0,290.0177364000001
1928.4531461999982,2734.664,8875.153512069432,3792.2720000000004,0.0,290.0177364000001
3340.6252698000026,1350.024,8975.25,1928.828,0.0,1150.0
2850.0,294.23600000000005,8975.25,3269.2000000000003,0.0,19.85875979999946
2236.875730400001,0.0,8975.25,3955.732,0.0,792.6444494000008
1534.6711234000004,0.0,8975.25,4380.728,0.0,290.0177364
0.0,0.0,7192.9820652559,6930.704,0.0,290.0177364
0.0,0.0,6431.425000000001,8140.308,0.0,0.0
0.0,0.0,6431.425000000001,7584.544000000001,0.0,0.0
0.0,0.0,6431.425000000001,7421.084,0.0,245.99898599741027
0.0,0.0,6431.425000000001,5361.488,0.0,0.0
0.0,0.0,7039.760130941007,3792.2720000000004,0.0,255.9960479536105
0.0,0.0,7611.175,2648.052,0.0,145.66138444897888
0.0,86.53999999999996,7896.125,1994.212,0.0,931.5471044489782
2850.0,951.94,7896.125,849.992,0.0,211.82101876539764
2795.9421243111647,2457.736,7896.125,359.61199999999997,0.0,819.1350859856245
1286.4800838967903,4257.768,7896.125,326.92,0.0,290.0177364
0.0,5988.567999999999,7765.455623896792,653.84,0.0,290.0177364
0.0,7390.516,6431.425000000001,1994.2119999999995,0.0,290.0177364
0.0,8273.224,6431.425000000001,3498.044,0.0,290.0177364
0.0,8446.304,6431.425000000001,4544.188,0.0,0.0
0.0,8238.608,6431.425000000001,5753.7919999999995,0.0,0.0
0.0,7407.824,6431.425000000001,6342.2480000000005,0.0,0.0
0.0,6040.491999999999,6431.425000000001,6374.940000000001,0.0,67.62094559999969
0.0,4344.308,6431.425000000001,4511.496,0.0,290.0177364000001
2877.5638385653992,2596.2,9585.625,2092.2879999999996,0.0,290.0177364000001
3749.3477033967893,1125.02,9585.625,1732.676,0.0,372.4539070000001
2211.5183969435884,190.38799999999998,9585.625,2811.5119999999997,0.0,497.5493022000003
2451.285255661012,0.0,9810.5,3890.348,0.0,433.33224649999966
636.357422261011,0.0,9810.5,4413.42,0.0,949.1854899000003
164.69316566100963,0.0,9810.5,3988.424,0.0,290.0177364
0.0,0.0,9678.5428165626,3203.8160000000003,0.0,67.62094559999969
0.0,0.0,8856.238576062598,2386.516,0.0,0.0
