Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,145720.72520444618,546970.4574694607,836754.8707312975,872089.7373886242,0.0,48722.97971519999,
IME,285204.74020998605,572922.5263761932,1.0271240832473518e6,3.597401061302476e6,,7710.345644800003,
JL,102894.1751502813,404113.34167271096,601256.9914867001,1.5341182620092796e6,,194948.8388354602,
LN,179184.07077974084,457993.4700000001,1.688000802592492e6,2.266531207710983e6,0.0,40697.567016960005,1.738732269503544e6
SD,,,0.0,,,,
JB,,,0.0,,,,
