Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,580268.008,546271.379498015,33996.62850198499,0.058587804313321695
IME,865853.3759999999,728616.0983279385,137237.27767206146,0.15849944283414272
JL,495480.0,426927.0709367409,68552.9290632591,0.13835660180685214
LN,422786.98000000004,422786.98,5.820766091346741e-11,1.376760961595066e-16
SD,0,0,,
JB,0,0,,
