Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,771367.74,703304.6581294268,68063.08187057322,0.0882368789114427
IME,2.192016806e6,1.898077150135673e6,293939.655864327,0.1340955302257509
JL,1.22796e6,1.0742824133389979e6,153677.58666100213,0.12514869104938445
LN,1.7899671050000002e6,1.789517369073223e6,449.7359267771244,0.00025125373841835175
SD,0,0,,
JB,0,0,,
