Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,4.808518064e6,40256.30136612657,0.00837187275379373
IME,8.324569365000001e6,224672.66067196953,0.026989103078002823
JL,8.140845e6,1.5399032738267605e6,0.18915767022056806
LN,6.592411239999999e6,2498.8840552393813,0.0003790546378656107
SD,0.0,,
JB,0.0,,
NEG,2.7866343669e7,1.807331119920096e6,0.06485713164912507
