Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,119384.99999999999,724978.257692017,151282.19700454554,5336.0,55289.86108799997,
IME,8375.303192737583,108201.74400000004,2.9325980176824704e6,715663.6199999999,,11821.576536000008,
JL,2990.548235,107585.24000000003,677506.3372288893,179869.2,,146352.07263600008,
LN,4925.212568757523,144332.10000000003,3.0510019944475675e6,307273.1600000002,2640.884615,50960.63279999996,891240.0
SD,,,0.0,,,,
JB,,,0.0,,,,
