Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,142958.5416881391,1.253911905160949e6,131299.34707158108,5924.734584908259,52481.79664689852,
IME,11912.734907606246,90432.04694986882,2.624178616221112e6,239560.64986375612,,11624.279832000011,
JL,450.7161391826574,125148.19999999998,786085.503767002,262262.70000000007,,150431.57291328,
LN,297.9199999999999,138863.78,2.8133689670481924e6,132331.37999999995,3700.0,48418.82159999997,890503.4776661028
SD,,,0.0,,,,
JB,,,0.0,,,,
