Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,138827.7368483296,543560.5993277926,1.3637173675223577e6,733747.2856237353,406.0,47562.90876959998,
IME,360822.1606899311,736027.9917371419,2.1996630212617535e6,1.928640325293499e6,,7756.515379200002,
JL,121357.58983288972,423827.6451488047,1.2223816236659426e6,1.0671747784973532e6,,193427.03689367743,
LN,177959.43687718498,422786.98,3.1252126701852726e6,1.7840995728662612e6,150.0,40697.56701696,1.6930369673743055e6
SD,,,0.0,,,,
JB,,,0.0,,,,
