Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,943556.5040000002,804377.3103818215,139179.19361817872,0.1475048850049352
IME,3.099748424e6,2.271481191801554e6,828267.232198446,0.2672046627350575
JL,3.159585e6,1.771043515163646e6,1.388541484836354e6,0.4394695774401872
LN,1.7566169299999997e6,1.75642232048057e6,194.6095194297377,0.00011078654435474315
SD,0,0,,
JB,0,0,,
