Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,340349.0,338764.8620945456,1584.1379054544086,0.004654451476144806
IME,1.1714095800000003e6,1.169876398890908e6,1533.181109092082,0.001308834360985917
JL,369157.69999999995,369131.1000000001,26.599999999816646,7.205592623373873e-5
LN,769540.6599999999,769449.2270856522,91.43291434782441,0.00011881492310987755
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
