Path,Total
HL_to_IME,-1994.1562467034323
HL_to_JL,-1067.8594218080893
IME_to_JL,321.5409695327844
IME_to_LN,3992.022283547569
JL_to_LN,1704.6758361830634
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
