Path,Total
HL_to_IME,-2102.03794584493
HL_to_JL,-1066.8796916572483
IME_to_JL,399.4963343018568
IME_to_LN,4000.735737017658
JL_to_LN,1712.0571639764637
IME_to_SD,2153.507464502686
LN_to_JB,1756.475152561559
